,timestamp,visitorid,event,itemid,transactionid
1991804,1432874833628,1373205,addtocart,257534,
2253397,1436633256667,607407,view,73917,
2051509,1433098876937,408700,view,208460,
2412765,1436997563170,371600,view,66145,
986160,1440185122666,152963,view,27020,
1141216,1440986219074,1365382,view,54765,
2286898,1436542813263,506086,view,448453,
967987,1440101155826,699933,view,56067,
979994,1440208890234,589917,view,295009,
1742481,1431839361384,464819,view,138640,
1275866,1441634108527,719546,view,328692,
2399054,1436965788984,1093886,view,110684,
641044,1438526001943,1272794,view,413901,
1309124,1441863790675,679838,view,287526,
87352,1433463133935,580918,view,459094,
826577,1439408563661,833477,view,77742,
1547527,1430896523986,239899,view,303142,
2202894,1436373377325,143758,view,9082,
1098148,1440816972586,569539,view,158564,
404405,1434854751898,620978,view,17749,
1118928,1440865699551,228980,view,59704,
2004262,1432853875525,429419,view,404367,
426243,1434953204553,211450,view,414704,
1981851,1432755986494,1184729,view,459921,
602436,1435689213887,605944,view,115584,
709343,1438879610465,316600,view,334401,
2089422,1435866902852,157985,view,85914,
973333,1440203553933,1373154,view,434935,
2600881,1437855298208,709740,view,465238,
358711,1434651648698,393634,view,18328,
561963,1435485029877,459481,view,324954,
1502925,1430757034449,710338,view,416556,
1571955,1431048866842,651205,view,329873,
175191,1433864865245,138131,view,275147,
1248151,1441482918850,361967,view,285265,
1338433,1441911619533,786892,view,252239,
1182341,1441175231405,1292372,view,67059,
263890,1434408561750,1134004,view,416772,
2108880,1435945650834,1153635,view,303828,
2517182,1437536437086,363940,view,220219,
1590103,1431133113028,1297215,view,64414,
175886,1433897910144,974708,view,320130,
180892,1433912619937,921346,view,267878,
332611,1434560589865,1112802,view,243949,
874143,1439686307324,282809,view,318753,
2110500,1435987393451,396633,view,346392,
2661641,1437979228329,1010519,view,387318,
483596,1435170373788,410959,view,175660,
1392039,1442208763006,121441,view,268972,
1995862,1432858002929,889678,view,295965,
2337312,1436835762250,1270284,addtocart,344446,
1895918,1432402975512,1229468,view,14494,
706986,1438923938274,455152,view,348326,
30400,1433279834062,958375,view,254324,
1842716,1432250378729,1249952,view,110597,
1451461,1442446856002,1239742,view,446144,
1293187,1441729355934,1307043,view,237623,
1525992,1430877497471,609570,view,234321,
609442,1435725321979,1255454,view,248065,
1367033,1442026438720,1100093,view,269085,
1720617,1431704404632,481630,view,159780,
454898,1435099107673,1207558,view,326321,
536008,1435359740033,338309,view,139394,
766770,1439182449502,789497,view,187946,
1013624,1440367640468,41880,view,34819,
321590,1434513702254,379136,view,143464,
253634,1434162761915,1008668,view,34221,
1467914,1430691185298,710338,addtocart,160830,
2638430,1437943939183,175770,view,192227,
2570119,1437720775152,192604,view,154381,
1607803,1431309910591,118663,view,33912,
719910,1438903427584,608463,view,292868,
2643405,1437949549066,1323641,view,252481,
1516246,1430837427475,78724,view,313572,
2335362,1436771477738,1121162,view,350274,
2580716,1437802162072,364984,view,243712,
903828,1439823145723,866371,view,443314,
433808,1435019255564,468370,view,254997,
224874,1434217717503,219207,view,34851,
120380,1433592285678,580438,view,231009,
961868,1440125512181,55998,view,322078,
921218,1439956809548,519523,view,349764,
1800927,1432055727872,1140622,view,358906,
1736154,1431812954528,53842,view,413174,
678734,1438726443984,502275,view,167721,
2375887,1437074625614,825321,view,457906,
31503,1433301870276,794500,view,112153,
796432,1439326296292,514639,view,143079,
704853,1438832379328,789120,view,189182,
276774,1434385772562,174324,view,48030,
852136,1439572337478,932500,view,273353,
79480,1433440251648,1105151,view,72589,
1330866,1441899928990,1203252,view,455804,
69366,1433368249373,940608,view,293946,
360813,1434689799293,605083,view,48803,
1621946,1431390254291,115248,view,418428,
857062,1439570624195,545160,view,442655,
1336697,1441895971269,1089358,view,184998,
609471,1435693879754,146483,view,351624,
775341,1439250861845,390445,view,68563,
1030232,1440445118938,303381,transaction,334401,6365.0
1307791,1441834777927,669814,view,79175,
2401764,1436995264699,1268292,view,29100,
1878127,1432331054014,613286,view,432793,
2696173,1438174894441,476223,view,396930,
2295023,1436583529319,906941,view,406596,
1318007,1441793026374,858118,view,29890,
138572,1433717400758,467870,view,58869,
2556283,1437707582553,539396,view,77210,
2290234,1436572900494,133636,view,374392,
865244,1439669932521,1037966,view,128095,
2089231,1435865842471,885352,view,316778,
1002995,1440366672756,751136,view,96924,
477267,1435209995876,1347964,view,163190,
278098,1434421745399,419545,view,171555,
173838,1433870356514,738975,view,254724,
2647520,1437923946506,312265,view,144507,
2181399,1436317930885,519839,view,4117,
1929457,1432517804520,239977,view,322772,
2458325,1437320449402,316850,view,325384,
1583480,1431151001525,35764,view,62394,
1011065,1440382953203,713895,view,249610,
2161465,1436233755974,982434,view,326974,
1253934,1441588596789,1380534,view,108484,
49011,1433387724823,1294032,view,354042,
2181581,1436284727974,195134,view,113327,
409126,1434868786450,114362,view,199144,
1709679,1431704025643,95469,view,162933,
2660589,1438042614798,196907,view,455869,
2510920,1437539926523,1023482,view,269961,
716468,1438882986387,1111102,view,23683,
1500222,1430782903099,808717,view,398075,
1587684,1431102937766,1001856,view,157693,
953994,1440120375774,1346767,view,76274,
2370281,1436901920272,310759,view,75286,
1955030,1432625062387,251243,view,257308,
1922303,1432586772602,1199692,view,243560,
1113705,1440787654902,1225568,addtocart,178356,
360014,1434683206215,301325,view,430877,
2417455,1437164374857,728594,view,212638,
1550166,1431036516311,971876,view,205768,
2156331,1436209461813,566981,view,227948,
681000,1438753626132,576071,view,312420,
2232917,1436462052907,699663,view,427258,
588845,1435641686499,544988,view,318542,
2516664,1437506224733,1304244,view,254432,
1723003,1431710970683,515440,view,168754,
1920019,1432604672537,55677,view,139917,
1591729,1431197228886,452625,transaction,165169,6444.0
1922530,1432591351212,599067,view,55636,
2586900,1437876642746,273100,view,220482,
2301853,1436733990016,1152771,view,385392,
438786,1435001860397,182054,view,112988,
2704603,1438220989914,1270851,view,179947,
1212487,1441342464937,201142,view,869,
1441163,1442375856569,733392,view,91770,
2028572,1433046219080,1248311,view,46232,
438057,1434971784516,285947,addtocart,26900,
1561017,1431056794531,213608,addtocart,447215,
2568847,1437752512806,422048,view,439312,
2085407,1435858399605,754523,view,204038,
555344,1435532572190,201001,view,332031,
1768935,1431987326315,524434,view,75247,
112946,1433518904984,1044703,addtocart,251868,
164701,1433802017606,390490,view,200845,
2279010,1436511337895,439046,view,223111,
972015,1440199109867,661441,addtocart,455183,
374820,1434715743256,1324289,view,278714,
2549835,1437689217277,1244842,view,20513,
686482,1438802718784,1184169,view,71637,
2226700,1436371201481,1341312,view,438484,
328290,1434564467990,1040537,view,418685,
598882,1435693229371,714176,view,381308,
555859,1435488888646,685735,view,74508,
1809211,1432066694177,1245629,view,222707,
692118,1438795278757,1261680,view,80163,
2272363,1436601334099,499915,view,464538,
1428639,1442373863928,1179755,view,151330,
1582120,1431135611426,1022458,view,127799,
847642,1439590493737,532871,view,34857,
747482,1439063376427,810773,view,189970,
782084,1439272201391,830776,view,298009,
1247924,1441433588415,1064569,view,425713,
337659,1434573073198,958304,view,139764,
1641133,1431487457299,125293,view,19278,
2025144,1432937872036,30598,view,453346,
56511,1433319381427,836664,view,98547,
935982,1440016288760,442827,view,213590,
1839272,1432148203835,1314531,view,290152,
1200418,1441343996592,457768,view,119064,
2469704,1437387206419,289305,view,357188,
1283793,1441664054857,115542,view,314801,
1933898,1432522330469,1177214,view,168367,
1971851,1432751990880,1296963,view,262999,
277068,1434424967605,113285,view,309273,
1537198,1430954604425,495812,view,347833,
2144532,1436125547246,808117,view,115584,
2283482,1436544256268,613114,view,248562,
874071,1439681155214,704604,view,6656,
793016,1439279592976,796253,view,146471,
727121,1439012134305,406378,view,452606,
103067,1433519439514,95050,view,29173,
98033,1433528081354,546733,view,104540,
48272,1433356378345,163561,view,33883,
970224,1440086847335,66657,view,10192,
361251,1434643881186,82177,view,80622,
2301271,1436715581576,647325,view,200469,
1606003,1431278418277,790483,view,123863,
104923,1433495742107,157782,view,67707,
1233422,1441400517676,299148,view,182131,
2467588,1437321091554,1079065,view,27020,
609246,1435725779275,1334582,view,277627,
1380657,1442075397827,148167,view,299908,
2392962,1437024855046,1020059,view,117623,
1746401,1431891451432,888136,view,112198,
2541020,1437687244687,477826,view,89688,
1516844,1430846242342,578659,view,165050,
2290912,1436553115187,99231,view,124264,
2423900,1437183707384,1131826,view,283225,
2161708,1436199401819,107944,view,365015,
356584,1434648617568,672733,view,98893,
2714352,1438210058433,1173867,view,456748,
1295012,1441766256989,971454,view,219512,
1028444,1440459918201,219295,view,239666,
1035917,1440468844076,541046,view,114725,
1803026,1432065910653,1100692,view,420968,
1878396,1432305116321,752858,view,463617,
2006097,1432835339861,987747,view,442819,
1575516,1431107096107,1015742,view,333950,
1817822,1432075052113,848827,view,272282,
2203916,1436356149778,341107,view,22851,
222915,1434261230240,605875,view,182351,
377867,1434758443960,1132011,view,379215,
1878082,1432329149689,1282964,view,427360,
2092608,1435842431046,1241898,view,112460,
2559723,1437717024223,731534,view,403266,
416236,1434946175726,1164414,view,411929,
1701734,1431633933428,36544,view,210087,
741505,1438990971124,753076,view,118476,
917850,1439880935837,444942,view,108040,
749112,1439043082497,1405661,view,402614,
460879,1435093554964,937741,view,166306,
2188593,1436306431073,537042,view,98095,
188145,1433907901915,940513,view,256509,
984332,1440186310173,152963,view,320130,
1733719,1431832797593,813478,view,411886,
817934,1439414262484,784562,view,443920,
455161,1435092124543,73290,view,258340,
448948,1435123217876,338682,view,166050,
1579191,1431098352043,1003846,view,166683,
2237063,1436463295814,1170069,view,152052,
645921,1438615401876,880434,view,463617,
2712960,1438201103616,53610,view,146581,
182484,1433898628570,366353,view,310399,
1687758,1431667443768,1328518,view,66918,
2049855,1433134718600,258362,view,333302,
1634168,1431443126401,1358701,view,77130,
1686967,1431623944907,619976,view,296766,
84353,1433449489390,325129,view,196285,
1202453,1441316368607,1148450,view,111737,
2674397,1438148360008,446272,view,232929,
1804803,1432075744390,678345,view,150632,
1009907,1440348096719,1214475,view,332325,
2502357,1437511564925,1368186,view,367374,
1266708,1441646935372,804248,view,319402,
2411792,1436940623953,996409,view,149748,
399137,1434841876578,1167927,view,450641,
2275538,1436530206963,714809,view,30938,
2147306,1436087522534,1143668,view,142108,
2318856,1436829671719,28340,view,271119,
2316186,1436737153384,1155233,view,287124,
1549783,1431057923018,1054125,view,407764,
909665,1439875808752,60353,view,215715,
1994387,1432823768880,840085,view,250660,
2211274,1436418094115,48052,view,339523,
1567875,1431049522709,651223,view,317417,
2476360,1437423676348,260294,view,29393,
1931553,1432531360706,248874,view,309778,
1774283,1431967659916,163561,view,300967,
1228262,1441393677431,611561,view,18251,
1876093,1432357803704,64931,view,146123,
1065005,1440631679918,1879,view,72077,
2594250,1437859482103,1150086,view,216044,
2575258,1437798525922,181010,view,279166,
2217756,1436392082636,38816,view,208120,
1746532,1431846389092,950191,view,189304,
2753951,1438365671768,193730,view,371470,
1151278,1441035911194,530559,view,57209,
2032725,1433024641303,47317,view,144081,
1138301,1440988162055,1252420,view,169219,
1243436,1441481414284,578311,view,340927,
490776,1435130286860,1105097,view,240088,
2285132,1436577627799,1131574,view,319613,
119544,1433628926856,1092729,view,326725,
1162513,1441061780232,1183252,view,394086,
1830450,1432154407311,804196,view,273878,
1762980,1431905807620,1204646,view,247909,
2274448,1436569798400,557151,view,133907,
1511803,1430878241494,1257977,view,99323,
1918472,1432592606131,642486,view,117659,
305652,1434472271262,1161163,addtocart,432343,
1200238,1441330818773,708333,view,124764,
1172393,1441141853792,819090,view,268698,
735096,1438981256532,437251,view,183511,
2283196,1436589251141,1199041,view,136234,
1385125,1442107511815,971454,view,123362,
1384309,1442093747537,47247,view,51748,
2644812,1437937111902,130377,view,367956,
2155214,1436207884952,944658,view,167539,
587200,1435601421158,1053329,view,372956,
2201912,1436416913466,1078562,view,397555,
2536129,1437626373713,8350,view,321258,
2441225,1437228023737,552975,view,259335,
255233,1434161745821,596876,view,95838,
2228629,1436480857491,732691,view,413873,
1200641,1441269950084,1220132,view,268020,
672321,1438674956442,282003,view,67434,
1790191,1432011437365,1164217,view,164842,
2643195,1437945858818,1172412,view,173313,
485700,1435209078178,938766,view,461686,
1232340,1441425282078,289928,view,165328,
310465,1434499234766,239173,view,203005,
2124924,1436044058709,1150766,view,11565,
756305,1439147902360,1129159,view,257410,
104686,1433536319765,1093035,addtocart,312023,
2727908,1438274452510,780414,view,203205,
1261288,1441596589362,35341,view,66076,
2327126,1436830575448,268617,view,248562,
628067,1438523912242,1110727,view,50065,
696724,1438801568653,357290,view,401876,
2423974,1437196755202,82000,view,458137,
2084723,1435888890688,257666,view,385803,
604249,1435682913102,238823,view,72017,
2659920,1438035915418,236217,view,120515,
2175465,1436186204441,396842,view,301020,
2087356,1435900579760,991790,view,112800,
1916227,1432608493769,450438,view,379976,
1965580,1432759507357,295648,view,291285,
2525635,1437598137678,286008,view,23762,
813408,1439434347365,73098,view,123362,
358251,1434671483738,670532,view,195910,
2003726,1432867994508,1038592,view,330981,
626147,1438536235042,765080,view,214215,
492202,1435175613277,693324,view,288078,
